,usage_type,fuel_type,energy_kwh
3089,commercial,electric,846.1046109967781
3090,commercial,electric,616.8235203318663
3091,agriculture,electric,1765.948071436714
3092,industrial,electric,17546.064487960004
3093,commercial,electric,1227.6777451131745
3094,residential,electric,276.7097932659405
3095,residential,electric,134.00480027889407
3096,commercial,electric,2378.0159166262006
3097,residential,electric,188.1849871374142
3098,agriculture,electric,717.1584643373048
3099,residential,electric,236.3853531093879
3100,residential,electric,145.2878240248802
3101,residential,electric,353.31827211813703
3102,residential,electric,113.37691429777645
3103,residential,electric,277.08871340743343
3104,residential,electric,119.93247599702869
3105,residential,electric,156.3709060854876
3106,residential,electric,144.78403718483423
3107,commercial,electric,1638.0370794558562
3108,residential,electric,172.22922901853318
3109,residential,electric,232.80675332394313
3110,residential,electric,290.0667709517631
3111,residential,electric,199.97472665584678
3112,industrial,electric,90077.97720974483
3113,commercial,electric,1307.8780027377773
3114,residential,electric,177.55910861078536
3115,residential,electric,160.1366341525071
3116,industrial,electric,21296.858117738357
3117,commercial,electric,1352.2358407594618
3118,commercial,electric,1307.0388064549886
3119,residential,electric,301.9138319190399
3120,residential,electric,134.9535406975443
3121,residential,electric,235.79739868457443
3122,industrial,electric,71491.83056161871
3123,residential,electric,186.35204421551634
3124,residential,electric,182.85985326007295
3125,commercial,electric,1828.7822636906255
3126,residential,electric,218.18338533369783
3127,commercial,electric,1125.5872092595941
3128,agriculture,electric,839.4810633456727
3129,industrial,electric,20170.59820080215
3130,residential,electric,151.56535528758786
3131,residential,electric,163.73010328472932
3132,commercial,electric,1004.5790269936579
3133,residential,electric,193.2499481892129
3134,residential,electric,113.61113842284823
3135,residential,electric,256.261091640903
3136,residential,electric,245.4501092052482
3137,residential,electric,173.8506421416401
3138,commercial,electric,882.2320082656873
3139,commercial,electric,907.6697624639843
3140,commercial,electric,1253.7293216391156
3141,commercial,electric,1020.7560481336344
3142,residential,electric,246.83426584628305
3143,commercial,electric,1498.1283097062872
3144,residential,electric,146.40201768782364
3145,residential,electric,178.61208876147356
3146,residential,electric,209.52994396472766
3147,commercial,electric,2524.224027554836
3148,industrial,electric,7045.291307624088
3149,commercial,electric,1062.3777402148094
3150,residential,electric,135.60027233688965
3151,residential,electric,202.46070445900895
3152,residential,electric,245.32474282628917
3153,residential,electric,165.22758231771118
3154,residential,electric,202.2195203128744
3155,residential,electric,197.64651059725549
3156,residential,electric,249.46900864663743
3157,residential,electric,166.07116557814226
3158,industrial,electric,11787.974696673757
3159,residential,electric,278.80882457942477
3160,commercial,electric,2383.068206949172
3161,residential,electric,200.1964236670959
3162,residential,electric,182.86196126655517
3163,commercial,electric,1338.6808644323437
3164,other,electric,4497.385575686312
3165,residential,electric,189.75906105818981
3166,other,electric,4572.4509425779115
3167,agriculture,electric,799.2621458368607
3168,commercial,electric,1253.6548733944785
3169,residential,electric,264.95341449821996
3170,residential,electric,142.53167744025683
3171,residential,electric,159.4600603170092
3172,residential,electric,139.9324966853794
3173,residential,electric,180.00374692667856
3174,commercial,electric,1224.6255895406132
3175,industrial,electric,49589.67741882102
3176,residential,electric,178.88045188550458
3177,residential,electric,136.95990233277402
3178,industrial,electric,52494.29851902455
3179,residential,electric,270.1339968567571
3180,industrial,electric,73297.34151860367
3181,residential,electric,140.50833107320761
3182,industrial,electric,37910.82757994598
3183,residential,electric,144.95507307863053
3184,commercial,electric,822.3055922023619
3185,commercial,electric,719.8894646960665
3186,residential,electric,173.17726338216838
3187,residential,electric,308.1728291806154
3188,residential,electric,193.84168403146512
3189,industrial,electric,33627.33009849832
3190,industrial,electric,16547.0642001104
3191,residential,electric,215.9146597856215
3192,residential,electric,156.79384773258874
3193,residential,electric,241.89501022961736
3194,residential,electric,162.0462035236499
3195,residential,electric,172.19378317938785
3196,other,electric,3887.786834835073
3197,other,electric,6399.000053713062
3198,industrial,electric,34478.72769725489
3199,residential,electric,210.85953588180854
3200,commercial,electric,1319.8819686609334
3201,residential,electric,142.83250054958992
3202,residential,electric,122.13300725802496
3203,agriculture,electric,668.9332298884481
3204,residential,electric,190.057772658743
3205,commercial,electric,1170.3432517117442
3206,commercial,electric,859.0678703723896
3207,residential,electric,153.91898880779164
3208,residential,electric,112.07288927476598
3209,industrial,electric,33861.38772412552
3210,residential,electric,169.26376805687107
3211,agriculture,electric,666.6421070461452
3212,residential,electric,155.7274425256995
3213,residential,electric,173.10370545871092
3214,industrial,electric,14391.68721363921
3215,commercial,electric,1061.2417530052244
3216,residential,electric,311.4068420537142
3217,residential,electric,108.4080265711922
3218,residential,electric,184.5456587645474
3219,residential,electric,131.8561301421894
3220,residential,electric,136.45002564873295
3221,industrial,electric,16695.71234478195
3222,residential,electric,184.38308758284677
3223,residential,electric,183.32679241821452
3224,industrial,electric,10881.108298744155
3225,industrial,electric,71604.0380978806
3226,commercial,electric,2173.1340219048193
3227,commercial,electric,1150.8252991423765
3228,commercial,electric,685.8083705970973
3229,residential,electric,212.3625457597764
3230,commercial,electric,1155.7556703967361
3231,commercial,electric,1758.1298617705609
3232,commercial,electric,1344.9510729159329
3233,commercial,electric,2005.5728261412528
3234,residential,electric,115.31625638743209
3235,industrial,electric,18220.286647439192
3236,residential,electric,140.8425683320943
3237,residential,electric,164.35170505301414
3238,residential,electric,212.08217379719352
3239,industrial,electric,45461.76646284857
3240,residential,electric,136.66055059491345
3241,residential,electric,133.16596554671813
3242,other,electric,3866.001648862825
3243,residential,electric,171.34600834111035
3244,residential,electric,229.87634558272646
3245,residential,electric,106.7488927289185
3246,residential,electric,246.56684505103084
3247,residential,electric,131.25623790220803
3248,industrial,electric,92253.36474747525
3249,industrial,electric,25986.630654377004
3250,residential,electric,188.80450651252013
3251,residential,electric,158.60998486694876
3252,residential,electric,215.23018447489463
3253,residential,electric,179.9500970504323
3254,residential,electric,172.4588353185774
3255,commercial,electric,975.0995501402512
3256,other,electric,7203.1710457837235
3257,commercial,electric,782.9935141565742
3258,residential,electric,139.32758215649193
3259,residential,electric,238.8530367603396
3260,commercial,electric,1173.1702557329227
3261,residential,electric,188.876339335656
3262,residential,electric,214.81288353387288
3263,industrial,electric,33411.53067554865
3264,residential,electric,175.47141333249496
3265,residential,electric,120.29247946712157
3266,industrial,electric,52618.81072314192
3267,commercial,electric,2919.974061660859
3268,residential,electric,241.9807831352269
3269,residential,electric,136.84269785954123
3270,commercial,electric,2155.1650996807516
3271,commercial,electric,1291.1337304354038
3272,other,electric,3480.9099560706723
3273,residential,electric,196.06414662217415
3274,residential,electric,122.92985681123623
3275,commercial,electric,2211.5341766268903
3276,industrial,electric,39397.28759510168
3277,residential,electric,157.06905066118222
3278,residential,electric,179.9948251909186
3279,industrial,electric,21367.572050161096
3280,residential,electric,146.33318319671633
3281,residential,electric,178.04283665576835
3282,residential,electric,98.35945412706445
3283,residential,electric,132.5247429247989
3284,residential,electric,150.98917079285735
3285,agriculture,electric,521.9172848464233
3286,commercial,electric,1042.1479309624447
3287,residential,electric,234.0796913320284
3288,residential,electric,219.46902237714005
3289,commercial,electric,1109.629156145656
3290,industrial,electric,90288.84854371983
3291,commercial,electric,2276.595185422573
3292,residential,electric,130.79051009506324
3293,residential,electric,137.51264703035005
3294,commercial,electric,4642.393507491707
3295,other,electric,5473.117506640317
3296,residential,electric,247.55446015074398
3297,residential,electric,147.36895342223576
3298,other,electric,9839.480498020159
3299,commercial,electric,776.34097997191
3300,residential,electric,208.29764305687092
3301,residential,electric,125.85531001526492
3302,agriculture,electric,363.6197441287255
3303,commercial,electric,1853.7503302762182
3304,residential,electric,209.00019199141025
3305,agriculture,electric,1034.7531637465236
3306,residential,electric,232.59069887194823
3307,other,electric,4308.715051598407
3308,residential,electric,182.18870311404999
3309,residential,electric,174.29094777224682
3310,commercial,electric,2356.4798532626246
3311,commercial,electric,2079.055302423806
3312,residential,electric,211.96052560834056
3313,residential,electric,194.67840979305583
